,0
0,-1.0380133510746294
1,0.6197768846517197
2,-1.2036161938822014
3,0.2505393013394787
4,-0.24125133805889637
5,0.9529444760250626
6,0.888613996931701
7,-0.021437206250731835
8,0.02249554804991931
9,0.735425025849184
10,0.1286265235474566
11,-0.11037400554446504
12,0.22891400019978175
13,-0.3064979968531523
14,0.051471999650355434
15,0.5958330056443578
16,0.2094049996503396
17,-1.0852370008991101
18,-0.9147700040459168
19,0.6203670001997613
20,-0.7043810043955687
21,-0.48194700189810247
22,0.1274009973026812
23,0.1870440015484579
24,0.0341579984016018
25,1.148236003496521
26,-1.013788001448568
27,0.21004000144854654
28,-1.1340800049450481
29,1.1531870052447544
30,-0.9469530004495522
31,-0.6393390034964891
32,-0.47578500019981296
33,0.7282080029470613
34,0.06918300449548988
35,1.1081500027971924
36,0.6978410001998302
37,-0.572993004345661
38,0.3648090009490494
39,-0.5456250040959102
40,0.01967600109889172
41,0.7585010032967199
42,0.19335200459540358
43,0.6235290023476351
44,0.1913470003496623
45,0.15309599990008865
46,0.12847899955045433
47,0.075215998951043
48,-0.451017003446538
49,-0.3437630027971929
50,-0.5944900013486623
51,0.2724470016483683
52,0.21674200369629545
53,0.7423600006992929
54,0.2956490009989822
55,-0.17931800024975092
56,1.1248360022976995
57,-3.6483030105394545
58,-1.771712007991993
59,0.45496899265735413
60,1.9777650044954849
61,1.268183001548471
