,0
0,2689408.891326755
1,2690969.543326754
2,2690784.4513267544
3,2690784.4513267544
4,2690784.4513267544
5,2690784.4513267544
6,2690784.4513267544
7,2690784.4513267544
8,2690784.4513267544
9,2690784.4513267544
10,2690784.4513267544
11,2690784.4513267544
12,2690784.4513267544
13,2690784.4513267544
14,2690784.4513267544
15,2690784.4513267544
16,2690784.4513267544
17,2690784.4513267544
18,2690784.4513267544
19,2690784.4513267544
20,2690784.4513267544
21,2690784.4513267544
22,2690784.4513267544
23,2690578.443326754
24,2689671.452326754
25,2695722.820326754
26,2694400.108326754
27,2706704.6793267545
28,2705740.039326755
29,2705740.039326755
30,2704291.1943267547
31,2704417.6033267546
32,2701061.852326755
33,2688865.155326755
34,2685135.459326755
35,2685582.4713267554
36,2704391.377326756
37,2665143.5693267556
38,2659493.6433267556
39,2636157.3243267555
40,2615084.3203267558
41,2619234.2153267553
42,2592375.7493267553
43,2592573.3353267554
44,2618820.5754867555
45,2636758.4754867554
46,2656000.2854867554
47,2680816.885486755
48,2578472.7354867556
49,2586874.4054867555
50,2593266.465486755
51,2576140.1454867553
52,2587843.885486755
53,2563666.225486755
54,2508776.0754867555
55,2510785.0754867555
56,2473691.5854867552
57,2439403.775486755
58,2434254.5154867554
59,2475951.8954867553
60,2443465.7254867554
61,2399531.4954867554
62,2456913.815486755
