,0
0,3.1927071153333877
1,2.0490349623333666
2,1.380671086333273
3,-0.1432281359998975
4,-0.6217690340001136
5,0.5373252710000612
6,1.2286786230000202
7,-0.23896745899999516
8,-4.237170862999978
9,-1.9445091736667324
10,-3.9509677039999516
11,-2.571697834000085
12,1.06304617999997
13,-2.9942540059999563
14,-2.0866093899999747
15,-4.84476639600005
16,3.9830939660000153
17,-0.773532315000007
18,-0.34750460000000893
19,6.102555319000082
20,2.1631827499999665
21,0.03917482899995521
22,-0.8638512399999425
23,-0.4030009740000591
24,-1.4099146399999969
25,4.553778140000022
26,0.0697701880000066
27,5.072812850000058
28,1.9822884249999189
29,-3.4763282299999148
30,2.8038400099998806
31,0.3714537040000316
32,-1.4531615929999389
33,0.22355833199997432
34,0.9426043369999622
35,-0.6163899529999588
36,0.851617519999994
37,-0.0940698759999592
38,1.4239739159999882
39,2.1674768799999264
40,-0.42528065999993125
41,-1.9142554849999958
42,-1.8832049966667315
43,0.778246668333374
44,2.538551858999953
45,1.8795937930000948
46,-0.562265691999998
47,4.021738493999979
48,8.261320013333393
49,0.6213989999999758
50,0.9250743333332707
51,4.18665466666664
52,-4.195256666666642
53,2.2615023333333433
54,1.3043906666666736
55,3.1387449999999255
56,1.3816480000000448
57,-0.5848853333333508
58,-0.6113103333333507
59,1.575611666666763
60,-1.9854586666667369
61,-0.9276943333333358
