,0
0,0.11957816692311317
1,0.10571089989617467
2,0.3317508007182507
3,0.37760203458529434
4,-0.493096035618661
5,0.5203329665567726
6,0.3123771335444879
7,-0.13800293488923926
8,0.3167124702649424
9,0.4191756319032284
10,-1.4819011015049648
11,0.08766559882815927
12,0.26692373284557835
13,0.9645718000350287
14,1.5782300025254024
15,0.42533500298080035
16,-0.062069999503204604
17,-0.570155001324811
18,-0.009194997019181028
19,-0.9832050033534179
20,-0.1973505802813452
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,-0.0348087335490156
36,0.19881080063953996
37,0.3708371014192235
38,0.12050836656140164
39,0.24280770102879035
40,-0.6231773022534326
41,-0.09285620012637229
42,0.0
43,-0.019497266588592903
44,0.09617339999701363
45,-0.11594910009307788
46,-0.0816489666156238
47,0.3521675666756695
48,-0.07786316677182913
49,0.0
50,0.0
51,0.0
52,0.015216166409035213
53,-0.015547900020424277
54,0.13570313370272052
55,0.14225183310830036
56,-0.4810271680285689
57,-0.20847210032048172
58,-0.42262390161035585
59,-0.08294250282808208
60,-0.09318760011759587
61,0.0
