,0
0,1.3982110189813655
1,-2.0480219873430676
2,-0.7233890441987664
3,-2.93466225010301
4,-1.0575235566737597
5,1.16429249166823
6,3.1062852069275455
7,0.705905903764302
8,1.0638504229222892
9,2.317906788287405
10,0.9250223637386226
11,0.9131667145797052
12,-8.487693090111483
13,-1.9237745319091717
14,1.0671688516452909
15,-3.4517042581959627
16,-0.18571646256730892
17,0.6599014089091682
18,-1.087502825521445
19,1.6671203268412966
20,-0.14375801071971656
21,0.9100982942465693
22,0.4301695311568678
23,4.432768081149133
24,-1.3214420180340298
25,-0.1662628376297653
26,2.555823435769277
27,-1.436938209001627
28,1.6330857888281347
29,-0.9581370697183536
30,-0.23598254463532942
31,-1.6341925867797809
32,-6.259024279811606
33,-0.507587739329692
34,-2.3783920900344384
35,-6.0575784694374075
36,0.7485122896475253
37,4.61114767442774
38,-3.3067413165414243
39,-0.17110632995069028
40,0.3134073286972009
41,0.44961754943709825
42,-1.6191137853486464
43,-0.0013048721440136433
44,-1.284979124110425
45,-0.3092357039340772
46,-1.1005832558003255
47,-1.951007791882707
48,-0.324793699381873
49,0.715252590055624
50,4.402986715199752
51,-0.4112956928135362
52,4.055696334336465
53,-2.45198321319432
54,-0.4717016353051644
55,0.30615216607269835
56,3.5296991364877672
57,-2.2824140898114536
58,-0.20345053423196077
59,0.5819757847738918
60,-1.5169595982186963
61,-0.05237711347560398
