,0
0,3275443.681609444
1,3297116.688779581
2,3276636.46890615
3,3269402.5784641625
4,3240055.9559631324
5,3229480.720396395
6,3241123.645313077
7,3272186.4973823526
8,3279245.5564199956
9,3289884.0606492185
10,3313063.1285320926
11,3322313.352169479
12,3331445.019315276
13,3246568.088414161
14,3227330.3430950693
15,3238002.031611522
16,3203484.9890295626
17,3201627.8244038895
18,3208226.838492981
19,3197351.8102377667
20,3214023.0135061797
21,3212585.4333989825
22,3221686.416341448
23,3225988.111653017
24,3270315.792464508
25,3257101.372284168
26,3255438.7439078703
27,3280996.978265563
28,3266627.5961755468
29,3282958.454063828
30,3273377.0833666446
31,3271017.2579202913
32,3254675.3320524935
33,3192085.0892543774
34,3187009.2118610805
35,3163225.290960736
36,3102649.506266362
37,3110134.6291628373
38,3156246.1059071147
39,3123178.6927417004
40,3121467.6294421935
41,3124601.7027291656
42,3129097.8782235365
43,3112906.74037005
44,3112893.69164861
45,3100043.9004075057
46,3096951.543368165
47,3085945.7108101617
48,3066435.6328913346
49,3063187.695897516
50,3070340.221798072
51,3114370.0889500696
52,3110257.1320219343
53,3150814.095365299
54,3126294.2632333557
55,3121577.246880304
56,3124638.768541031
57,3159935.7599059087
58,3137111.619007794
59,3135077.1136654746
60,3140896.8715132135
61,3125727.2755310265
62,3125203.5043962705
