,0
0,1.6461113333333284
1,-4.646208684666664
2,0.45025820966665636
3,3.7055365310000026
4,-1.887313520666631
5,2.6975370643333068
6,-1.3656668706666446
7,1.9389296326666372
8,1.8529174263333203
9,-1.3829825179999695
10,-0.0635465793333482
11,-0.19922375566668343
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.02934853333332576
30,-0.022369799999985843
31,-0.011780266666645185
32,0.5396425000000512
33,-0.556038500000001
34,0.2427392999999691
35,-0.3586936666666763
36,0.02134023333336227
37,-2.418567066666647
38,2.2413418999999997
39,-2.1211907519999893
40,1.6418800000000047
41,1.5427859999999638
42,-0.2796299999999814
43,3.005804000000004
44,0.6009939999999945
45,0.9652940000000177
46,-0.17999599999999627
47,-0.15695800000000745
48,-0.8869199999999954
49,0.21787199999997392
50,-0.34438199999998326
51,-1.430978000000003
52,-2.0038219999999973
53,-0.27182000000001866
54,-1.6465679999999936
55,1.4805700000000186
56,-2.785780000000028
57,0.05100800000003074
58,-1.5690780000000029
59,0.5792039999999805
60,0.3178220000000205
61,-0.19545791400000453
