,0
0,0.27480479800000324
1,1.3055270000000019
2,6.02778899999999
3,-4.827859000000009
4,1.9978370000000345
5,1.5267580000000076
6,0.03184499999997206
7,0.245944000000041
8,-3.708606000000029
9,-0.9115439999999945
10,0.9305970000000205
11,-0.35250500000002793
12,2.794414000000013
13,-2.5068959999999962
14,-2.4394770000000254
15,-4.830920999999973
16,-6.503267000000016
17,2.609633999999985
18,3.851783000000031
19,-1.8545320000000298
20,-1.8542750000000001
21,0.36623200000000655
22,-1.271875
23,-0.7872999999999768
24,1.3833719999999974
25,0.363945999999973
26,1.3323380000000122
27,0.2170530000000028
28,-1.634901000000001
29,4.08071699999997
30,1.0178570000000067
31,1.1593050000000047
32,1.4186780000000028
33,2.7955110000000105
34,-0.5180939999999944
35,-0.5057570000000066
36,0.28921899999999445
37,0.7299800000000047
38,0.14666500000001398
39,-2.6121340000000086
40,-0.5813
41,-1.452267000000016
42,2.2577669999999928
43,0.836140000000014
44,3.801292000000016
45,-0.5441230000000215
46,0.8310729999999982
47,1.0469990000000458
48,1.5887069999999832
49,-1.1673100000000094
50,-2.0667890000000133
51,0.6306180000000168
52,2.2575970000000205
53,5.362179000000004
54,1.1668929999999702
55,1.9892370000000112
56,0.9102879999999889
57,-6.544421000000043
58,0.1754660000000615
59,-0.16965100000002423
60,-2.0380959999999964
61,-0.21545454800003208
