,0
0,0.46900194850978444
1,-1.1246459008203353
2,-0.23438864570050502
3,-0.7501708570963703
4,-1.4389275856119115
5,3.6636599547525406
6,0.5445003925781697
7,0.4762697812499944
8,-0.7386144980468322
9,-1.5190001259766055
10,3.0930751311848406
11,-2.2848501865233763
12,0.5447981634114404
13,0.8051724710286595
14,1.2595155198567547
15,3.7632133704427164
16,3.2961371298828164
17,-4.216243370442698
18,4.413346038411465
19,1.196635857096361
20,2.8336945917968173
21,2.2701952714843676
22,2.0392804348958657
23,0.25244324837243187
24,-5.380824339518277
25,-3.1834253551431932
26,0.8844109524739441
27,4.157008900716156
28,2.480389595703129
29,-3.953434869791707
30,-2.8973015120442493
31,0.7159466126302257
32,0.618771888020821
33,1.897207075846335
34,-2.7399525686848443
35,0.743010881510377
36,-0.5745633847656194
37,-0.0690000257161446
38,3.262469949544268
39,1.6891156614582987
40,0.5604873307291884
41,1.120959913737001
42,-0.5536371067708359
43,1.6882496549478734
44,1.0676561054687947
45,0.4055112766927108
46,-0.8411512714844197
47,-0.5112906100260094
48,4.097712586588552
49,-1.8594484697266016
50,-4.039627004882787
51,-5.598570899414085
52,7.2686175595703535
53,2.0633073203125036
54,0.3708408004557714
55,1.5446893860676327
56,1.3529727207031568
57,-4.790493732096395
58,-0.7641429124348798
59,1.4160439394531772
60,1.3171801647135057
61,0.7296389176432043
