,0
0,1.4685581209999976
1,-3.36195
2,-0.598671999999974
3,-1.492802000000002
4,-3.1509959999999966
5,1.682135999999987
6,1.0126430000000168
7,-1.7792959999999964
8,-1.191635999999987
9,-1.3041080000000076
10,-2.4117360000000336
11,-0.9035649999999907
12,-7.28141799999997
13,-2.6509729999999982
14,4.62026799999997
15,3.097079000000004
16,-1.0638059999999592
17,17.049259999999965
18,-0.47232299999999816
19,5.198273999999976
20,3.199491000000015
21,-3.7302959999999965
22,-1.3709860000000336
23,-0.6733299999999814
24,2.372227000000002
25,3.543258000000008
26,-5.86502799999998
27,-2.6288260000000245
28,-0.27186599999996836
29,3.777960999999987
30,0.4822279999999795
31,-4.748353999999957
32,-1.4311640000000132
33,-1.904702000000002
34,-6.0093760000000245
35,1.978952000000002
36,3.8030580000000076
37,-2.2071159999999685
38,-9.816785000000056
39,1.7502770000000485
40,-0.7950310000000522
41,-6.51046799999997
42,-11.104462000000012
43,0.19885900000003168
44,9.07781299999999
45,-1.9764830000000075
46,-1.817355000000028
47,3.19198200000003
48,6.306487000000011
49,5.913629000000004
50,3.055825999999978
51,5.223433000000008
52,-2.02608200000003
53,2.1979990000000225
54,-4.887892999999971
55,3.0717659999999687
56,1.7017260000000243
57,2.0412779999999797
58,5.773845000000019
59,-2.9948939999999946
60,-3.190479000000004
61,3.133473999999976
