,0
0,2970251.7496467554
1,2995530.0602908116
2,3074965.383439849
3,3059027.614226839
4,3078324.2128528166
5,3096393.78701086
6,3113819.254255847
7,3127247.178078964
8,3094216.4304995555
9,3045973.6415202664
10,3020677.5251046247
11,3049084.8665144173
12,3069425.6828923523
13,3084367.5290101958
14,3086769.5579105415
15,3095576.7939672344
16,3126300.88085757
17,3109143.183275863
18,3158053.835349609
19,3159720.587119094
20,3169430.6285009757
21,3157452.5694796853
22,3150652.456727274
23,3160008.922276377
24,3138187.7686504
25,3107408.2461449024
26,3112320.80873026
27,3150536.708807909
28,3122837.817971077
29,3130571.6297589256
30,3105686.2470968347
31,3102938.7001124704
32,3009308.326160897
33,3011957.0495072124
34,3024046.5191164347
35,3006540.7474895422
36,3006497.0985434665
37,2999348.9775778903
38,2968635.641102213
39,2982833.357367472
40,3017603.726493906
41,3036983.857158884
42,2986994.2598397005
43,2972779.2397476905
44,2935290.519024424
45,2922145.038090739
46,2904143.589535441
47,2922605.325560221
48,2909729.2953798617
49,2929298.3372772927
50,2905416.0008899635
51,2928665.734957194
52,2950666.7759509985
53,2900467.0644443454
54,2907325.181763529
55,2909210.7925168555
56,2917549.00375297
57,2907211.8704991858
58,2947367.3979386087
59,2956764.613119883
60,3005143.769355082
61,3037048.5114046424
62,3013043.039597391
