,0
0,-0.26322100048044234
1,-0.07937260024296121
2,-0.6853402009958401
3,-1.3279166021985351
4,-0.7074882005540072
5,0.12595049840210704
6,0.6233588137053768
7,-2.220989713435993
8,1.4479632722810145
9,-2.2818004315878264
10,0.059933076744270515
11,-1.766762093530933
12,0.28716605879180135
13,1.567925678313605
14,-1.5799632794533973
15,1.6850786454580375
16,-0.8586782935044612
17,0.6764359774111421
18,2.146043501309515
19,-0.14297349831219763
20,-1.2192574928704882
21,0.9782055049760966
22,0.8922375018914929
23,-1.206172002036986
24,-0.783972501338611
25,-0.09987299892330775
26,-0.5366930012803874
27,-1.7638455039576046
28,2.0450025035210886
29,1.0068085023862077
30,1.7778750033756137
31,-0.12600400122219
32,-0.22588700142592424
33,1.339464002357109
34,-1.383418502648105
35,0.3779395006111125
36,1.1918100026480853
37,-0.21560749813759467
38,-0.7914710003782995
39,2.4433110042485993
40,0.11352499869049061
41,0.30911449994180584
42,0.4330775020078989
43,0.08047299845770467
44,-0.8512270027062973
45,0.5837390006693081
46,0.14001500020367094
47,1.5295085043359082
48,-0.29921000098939987
49,-0.04071100026187487
50,0.3419325013676891
51,1.014004502153385
52,0.9902030007565861
53,-0.10440650034918217
54,-0.36067850084389796
55,-0.2704875002037152
56,0.08282200040740427
57,0.2169380006984109
58,0.45424049871959726
59,0.33425700104760475
60,-0.1443045018041972
61,1.027652000814816
