,0
0,0.3800073892218061
1,-0.4727527288696263
2,1.1290108385133324
3,0.3357237035751576
4,-0.17641036760527642
5,0.6282383811092005
6,-0.9405511691237102
7,-0.2992247675914783
8,-0.5636638404505327
9,0.46039643009065184
10,-0.5533833036051831
11,0.6775297136626672
12,0.2991331478436012
13,0.4804959856228205
14,0.1802566878187936
15,0.2135446403592592
16,0.36703823567403016
17,0.5385437492550816
18,0.2704648284094874
19,-0.3922021029648604
20,-0.059620500146201814
21,-0.350932904042583
22,-0.6830372141208966
23,-0.13203438411196694
24,-0.7749138940150384
25,2.7615390000000133
26,0.25783499999998605
27,3.4119360000000105
28,2.494532999999984
29,1.048845000000042
30,1.9583999999999768
31,0.38679499999999534
32,-1.552501000000001
33,0.7986800000000047
34,-0.6105600000000093
35,0.3933720000000205
36,0.18356599999999162
37,0.5539140000000131
38,0.1983239999999758
39,-0.5471770000000019
40,0.5601190000000177
41,1.6683579999999842
42,1.5643250000000233
43,-0.6254740000000224
44,1.9479050000000047
45,0.7763570000000065
46,1.6083319999999832
47,1.506627000000002
48,0.8785520000000252
49,-1.0205070000000065
50,0.3890029999999795
51,0.08730900000000838
52,1.2031580000000308
53,-1.1724760000000243
54,0.41705000000000003
55,1.1718610000000103
56,-0.3483730000000214
57,-0.26275499999998136
58,0.35253499999998605
59,0.055975000000000004
60,-0.7991979999999749
61,-0.5459840000000317
