,0
0,-0.415068833333347
1,-0.021729066666634756
2,0.00020899999998509885
3,-0.0012209999999962748
4,0.0010450000000186265
5,-0.0004399999999906868
6,-5.500000002793968e-05
7,-0.00012099999999627472
8,-0.06421480000000447
9,-0.034759733333345505
10,-0.04491120166666806
11,0.17907990000001156
12,-0.02282179999994114
13,-0.22851193333328704
14,-0.0223726666667033
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,-0.5478269333332777
54,0.10883126666662284
55,-1.4095010333333164
56,-0.06611609999998473
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
