,0
0,2.998424279751955
1,2.5522893917147536
2,3.457357138582552
3,4.561189103230462
4,8.77549749045442
5,1.8934623679569458
6,-1.5465499949177728
7,-5.860430184488139
8,0.02465994284716435
9,-1.7726116128500087
10,-2.4509882316801233
11,6.91903264286723
12,5.807551200619433
13,-2.3927041390621104
14,1.9810363771669102
15,2.699981551877782
16,-7.295555739481095
17,-5.73341016156287
18,-6.678425443832716
19,3.0302615698867013
20,-0.2873998921222519
21,7.493489038423868
22,0.8232482063707895
23,-1.4765205782985316
24,1.4926389674115927
25,2.5814542102153415
26,3.4419681454004256
27,-0.05427927649957128
28,1.2355715445497073
29,-3.8118808580602987
30,-0.7592396145445761
31,0.17893041158448905
32,3.8031389121652115
33,4.029807206604863
34,-0.6990879913975485
35,-0.9619193198321387
36,2.952310679405229
37,1.703063072898891
38,-6.301302793640178
39,-0.1837484267730266
40,-2.1104525145340247
41,-4.500192459480278
42,5.286524361953745
43,-3.95533671886446
44,2.3713183557129
45,3.2271883359298577
46,2.241895581527753
47,3.3333157082671767
48,0.7978961807403249
49,-0.08831129509732127
50,2.6523247070465237
51,0.9536449083022773
52,3.4462539182510694
53,0.8884406065215823
54,-2.875782059997553
55,0.8990452908477746
56,2.279327427917486
57,1.0857817548141349
58,1.6811878972625827
59,1.754870023872424
60,1.1180328083801083
61,5.390867550178571
