,0
0,2137882.8944437536
1,2139795.6764437533
2,2139632.7104437537
3,2139632.7104437537
4,2139632.7104437537
5,2139632.7104437537
6,2139632.7104437537
7,2139632.7104437537
8,2139632.7104437537
9,2139632.7104437537
10,2139632.7104437537
11,2139632.7104437537
12,2139632.7104437537
13,2139632.7104437537
14,2139632.7104437537
15,2139632.7104437537
16,2139632.7104437537
17,2139632.7104437537
18,2139632.7104437537
19,2139632.7104437537
20,2139632.7104437537
21,2139632.7104437537
22,2139632.7104437537
23,2139632.7104437537
24,2139632.7104437537
25,2139632.7104437537
26,2139632.7104437537
27,2139632.7104437537
28,2139632.7104437537
29,2140549.8224437535
30,2140372.841443754
31,2140372.841443754
32,2140372.841443754
33,2140372.841443754
34,2140372.841443754
35,2140372.841443754
36,2140372.841443754
37,2140372.841443754
38,2140372.841443754
39,2140372.841443754
40,2140372.841443754
41,2140372.841443754
42,2140372.841443754
43,2140372.841443754
44,2140372.841443754
45,2140372.841443754
46,2140372.841443754
47,2140372.841443754
48,2140372.841443754
49,2140372.841443754
50,2140372.841443754
51,2140372.841443754
52,2140372.841443754
53,2140372.841443754
54,2140372.841443754
55,2140372.841443754
56,2140372.841443754
57,2140372.841443754
58,2140372.841443754
59,2140372.841443754
60,2140372.841443754
61,2140372.841443754
62,2140372.841443754
