,0
0,-0.3918853751449613
1,-0.08941299551895354
2,-0.06701006855564193
3,1.600993226993573
4,0.5919204511098564
5,1.2511908247831978
6,0.2499283713029232
7,0.8591541014534422
8,0.09249946424171794
9,0.4500665065503214
10,0.13028620312728453
11,0.4917802896532696
12,-0.8204884674812202
13,0.6689455046388554
14,-0.1772169988777023
15,0.23936250202013182
16,-0.13600499932663515
17,-0.2085524997007102
18,-0.06253649999997579
19,-0.4632010001496645
20,-0.5737265038906364
21,0.33026550224460666
22,0.02752300044889562
23,0.7952955011222977
24,0.009304499700735323
25,-0.20820000157121105
26,-0.41115249955109323
27,0.418288501421595
28,-1.0858655098014278
29,0.3912200034417212
30,-0.6948030032172566
31,0.4057750020949636
32,0.38192700441437777
33,-0.14140099857843016
34,-0.10307349940144923
35,0.31920200209496546
36,-0.32819400127194825
37,0.2009790030676406
38,-0.21755550291796683
39,0.8540500037409832
40,-0.12017700104748365
41,-0.3283770026186947
42,-0.07134749880288728
43,0.5381690028431593
44,0.13129649790502154
45,-0.09186299999996554
46,0.40257200291794726
47,-1.8311915065841284
48,0.32791549625899646
49,-1.7203425065093674
50,0.05895500254391227
51,0.8970360035165214
52,-0.27541650097265374
53,0.09198500216978137
54,-0.4095465032920707
55,0.5700950012719259
56,0.2615514986532508
57,-0.6331845023942646
58,-0.8536515008230229
59,0.9454085032920819
60,0.46768499820434956
61,-1.2642785044892226
